1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
LoanNumber,BidsPortfolioManager,BidsApi,BidsManual,NewCreditCustomer,LoanDate,MaturityDate_Last,ApplicationSignedHour,ApplicationSignedWeekday,VerificationType,LanguageCode,Age,Gender,Country,AppliedAmount,Amount,Interest,LoanDuration,MonthlyPayment,UseOfLoan,Education,MaritalStatus,NrOfDependants,EmploymentStatus,EmploymentDurationCurrentEmployer,WorkExperience,OccupationArea,HomeOwnershipType,IncomeFromPrincipalEmployer,IncomeFromPension,IncomeFromFamilyAllowance,IncomeFromSocialWelfare,IncomeFromLeavePay,IncomeFromChildSupport,IncomeOther,IncomeTotal,ExistingLiabilities,LiabilitiesTotal,RefinanceLiabilities,DebtToIncome,FreeCash,MonthlyPaymentDay,NoOfPreviousLoansBeforeLoan,AmountOfPreviousLoansBeforeLoan,PreviousRepaymentsBeforeLoan,PreviousEarlyRepaymentsBefoleLoan,PreviousEarlyRepaymentsCountBeforeLoan,CreditScoreEsMicroL,CreditScoreEsEquifaxRisk,CreditScoreFiAsiakasTietoRiskGrade,CreditScoreEeMini,ProbabilityOfDefault,DefaultDate
374766,1465,0,1080,TRUE,2015/6/19,2020/7/1,23,1,3,2,50,0,FI,3000,2545,33.32,60,113.27,3,4,1,1,3,MoreThan5Years,MoreThan25Years,1,7,1886,0,0,0,0,0,0,1886,1,565,0,6.01,1207.73,1,0,0,0,0,0,,,RL2,,0.13971801,
376628,7060,0,2940,TRUE,2015/6/19,2016/6/27,21,5,3,1,38,0,EE,10000,10000,17.02,12,945.47,3,5,3,0,5,UpTo1Year,15To25Years,9,1,400,0,0,0,0,0,1500,1900,1,570,0,49.76,384.53,26,0,0,0,0,0,,,,1000,4.34E-02,2015/11/26
374852,1955,0,1045,TRUE,2015/6/20,2020/7/1,17,2,4,4,34,0,FI,3000,3000,23.03,60,94.63,0,2,4,0,3,MoreThan5Years,15To25Years,1,3,1713,0,0,0,0,0,0,1713,10,1849,1,68.92,19.37,1,0,0,0,3000,1,,,RL2,,7.91E-02,2016/5/3
376086,4010,0,1490,TRUE,2015/6/20,2021/11/8,11,4,1,4,41,0,FI,5500,5500,22.01,60,170.26,7,5,4,1,6,MoreThan5Years,15To25Years,11,3,0,2950,104,60,0,0,0,3114,4,1145,0,12.24,1798.74,7,0,0,0,0,0,,,RL2,,7.35E-02,2017/2/24
376840,1580,0,420,TRUE,2015/6/20,2020/7/6,12,7,3,4,55,0,FI,2000,2000,17.25,60,56.64,0,3,3,0,3,UpTo1Year,MoreThan25Years,18,4,2088,0,0,0,0,0,0,2088,3,856,0,13.73,1175.36,6,0,0,0,0,0,,,RL2,,3.81E-02,
376859,0,0,1100,FALSE,2015/6/20,2020/7/15,22,6,3,1,40,0,EE,1100,1100,15.62,60,30.2,7,2,2,1,3,UpTo1Year,15To25Years,9,7,450,0,0,0,0,0,0,450,3,311.46,0,20.37,108.34,15,1,500,244.58,1100,1,,,,1000,2.46E-02,
377108,1305,0,95,TRUE,2015/6/21,2018/11/14,17,1,1,1,27,1,EE,1400,1400,27.14,12,139.19,6,4,2,1,2,TrialPeriod,LessThan2Years,1,2,500,0,45,0,0,0,0,545,1,250,0,25.54,155.81,10,0,0,0,0,0,,,,1000,0.13175113,
376696,280,0,220,TRUE,2015/6/21,2020/7/15,2,6,4,6,32,0,ES,500,500,31.12,60,18.19,6,2,1,2,3,UpTo2Years,15To25Years,19,2,1130,0,392,0,0,0,0,1522,7,1134,0,45.74,369.81,15,0,0,0,0,0,M1,B,,,0.12809475,
376440,3035,0,1465,TRUE,2015/6/21,2018/11/19,10,5,1,1,32,1,EE,4500,4500,25.56,60,148.57,3,4,4,3,5,UpTo2Years,2To5Years,1,4,0,0,482,0,0,0,0,482,6,569,4,41.2,33.43,17,0,0,0,10000,1,,,,1000,0.102597862,
377140,0,0,800,FALSE,2015/6/21,2020/7/3,20,1,3,2,24,1,EE,800,800,20.44,60,24.06,1,4,1,0,3,UpTo2Years,5To10Years,11,7,1332,0,0,0,0,0,0,1332,2,427.72,0,3.96,880.22,3,1,800,173.07,0,0,,,,1000,6.82E-02,
377195,315,0,185,TRUE,2015/6/22,2016/7/11,8,2,1,6,47,0,ES,500,500,27.66,12,49.84,2,4,1,3,4,MoreThan5Years,MoreThan25Years,5,4,1500,0,0,0,0,0,0,1500,1,450,0,3.32,1000.16,10,0,0,0,0,0,M1,B,,,0.12809475,
377074,9635,0,365,FALSE,2015/6/22,2020/12/21,11,1,3,4,36,1,FI,10000,10000,23.03,60,315.41,2,4,2,4,3,UpTo3Years,5To10Years,17,8,1800,0,491,0,0,0,0,2291,4,1401.35,1,21.99,650.24,20,1,3000,3129.9,0,0,,,RL2,,7.91E-02,
377364,900,0,2100,TRUE,2015/6/22,2017/7/11,15,2,4,3,31,1,EE,3000,3000,21.59,24,165.03,2,5,3,0,3,UpTo5Years,5To10Years,14,1,835,0,0,0,0,0,0,835,4,488,0,48.27,181.97,11,0,0,0,0,0,,,,1000,7.70E-02,
376671,1515,0,885,TRUE,2015/6/22,2017/6/2,21,5,1,4,58,1,FI,2400,2400,21.76,60,73.96,3,3,1,0,3,MoreThan5Years,MoreThan25Years,17,4,1900,0,0,0,0,0,0,1900,2,670,0,9.16,1156.04,2,0,0,0,0,0,,,RL1,,7.18E-02,
377166,25,0,1975,FALSE,2015/6/22,2020/7/15,23,1,1,1,41,0,EE,2000,2000,17.12,60,56.5,6,4,1,2,3,MoreThan5Years,15To25Years,8,1,800,185,0,0,0,0,0,985,3,478.49,0,24.36,450.01,6,1,1000,1172,0,0,,,,1000,3.64E-02,
375832,5925,0,705,TRUE,2015/6/23,2016/4/15,22,3,3,4,37,0,FI,8500,6630,24.46,48,307.61,7,3,2,0,3,MoreThan5Years,15To25Years,13,4,2600,0,0,0,0,0,0,2600,4,1555,0,41.64,737.39,15,0,0,0,0,0,,,RL2,,8.70E-02,
377558,1015,0,2185,FALSE,2015/6/23,2020/7/21,7,3,1,1,33,0,EE,3200,3200,20.78,60,96.84,2,5,3,0,3,UpTo5Years,10To15Years,7,8,2600,0,0,0,0,0,0,2600,9,1946.28,0,19.74,556.88,21,2,11240,6385.93,0,0,,,,1000,7.14E-02,
377801,240,0,460,TRUE,2015/6/24,2018/7/2,23,3,1,6,48,1,ES,700,700,92.69,36,60.38,7,3,1,0,6,MoreThan5Years,MoreThan25Years,1,1,0,967,0,0,0,0,0,967,1,350,0,6.24,556.62,2,0,0,0,0,0,M8,B,,,0.6375,2015/10/2
377446,85,0,1015,TRUE,2015/6/24,2016/1/4,19,2,1,6,32,0,ES,1100,1100,75.48,6,229.41,4,4,3,0,3,UpTo1Year,10To15Years,1,2,830,0,0,0,0,0,900,1730,1,519,0,13.26,981.59,1,0,0,0,1000,1,M8,B,,,0.6375,2015/10/1
377077,840,0,1760,TRUE,2015/6/24,2017/7/25,14,4,1,3,29,1,EE,2600,2600,25.96,24,148.69,2,2,1,1,3,UpTo1Year,10To15Years,1,7,800,0,0,0,0,0,0,800,1,250,0,18.59,401.31,25,0,0,0,0,0,,,,1000,0.105262657,
377237,395,0,305,FALSE,2015/6/24,2020/7/3,10,2,1,4,61,1,FI,700,700,25.59,60,23.12,7,2,4,0,6,UpTo3Years,MoreThan25Years,1,1,290,1254,0,0,0,0,0,1544,2,530.53,0,3.47,990.35,3,1,1000,97.65,0,0,,,RL1,,9.34E-02,
376412,2410,0,590,FALSE,2015/6/24,2020/7/3,11,5,1,4,53,0,FI,3000,3000,20.84,60,90.89,2,2,1,0,6,MoreThan5Years,MoreThan25Years,1,1,0,1150,0,0,0,0,0,1150,3,1052.36,0,12.46,6.75,1,1,1100,258.01,0,0,,,RL1,,6.50E-02,
377589,0,0,1000,FALSE,2015/6/24,2018/7/25,12,4,3,4,52,1,FI,1000,1000,18.1,36,39.53,7,4,2,0,3,MoreThan5Years,MoreThan25Years,8,1,2070,0,0,0,0,0,0,2070,5,1006.82,0,20.55,1023.65,25,1,1000,151.8,0,0,,,RL1,,4.44E-02,
378135,0,0,900,TRUE,2015/6/25,2020/7/6,10,5,4,1,48,0,EE,900,900,29.24,60,31.7,7,5,1,1,3,MoreThan5Years,MoreThan25Years,11,6,3100,0,0,0,0,0,0,3100,3,1795,0,28.93,1273.3,5,0,0,0,900,1,,,,900,0.128303031,
377710,0,0,2500,FALSE,2015/6/25,2022/4/18,12,5,1,1,44,0,EE,2500,2500,23.36,60,79.32,6,2,1,1,3,MoreThan5Years,15To25Years,3,1,753,0,0,0,0,0,0,753,9,583.43,0,54.81,90.25,16,2,1900,1243.33,0,0,,,,1000,8.81E-02,
377751,6525,0,475,FALSE,2015/6/25,2021/1/5,19,3,1,4,30,0,FI,7000,7000,22.69,60,219.42,2,5,1,2,3,UpTo3Years,5To10Years,7,1,3200,0,200,0,0,0,0,3400,4,1848.91,0,30.83,1331.67,5,1,3000,336.42,0,0,,,RL2,,7.72E-02,
377245,2165,0,1535,TRUE,2015/6/25,2021/10/27,11,2,3,4,61,1,FI,3700,3700,21.76,36,153.18,7,5,1,1,3,UpTo4Years,MoreThan25Years,17,1,6000,0,0,0,0,0,0,6000,2,2420,0,2.55,3426.82,15,1,5500,5510.37,5500,2,,,RL1,,7.18E-02,
377839,690,0,310,TRUE,2015/6/26,2020/7/1,9,4,1,6,57,0,ES,1000,1000,57.09,60,54.03,7,5,2,0,3,UpTo2Years,MoreThan25Years,14,1,1388,0,0,0,0,0,0,1388,1,416,0,3.89,917.97,1,1,500,557.17,0,0,M4,B,,,0.3121183,
378117,0,0,1000,TRUE,2015/6/26,2017/7/17,9,6,1,1,56,1,EE,1000,1000,32.81,24,60.7,2,4,4,0,3,UpTo1Year,LessThan2Years,3,8,500,180,0,0,0,0,0,680,2,349,0,8.93,270.3,15,0,0,0,0,0,,,,900,0.155129165,
378246,435,0,2565,FALSE,2015/6/26,2020/7/10,16,5,1,1,43,1,EE,3000,3000,32.05,60,110.87,7,5,2,6,3,MoreThan5Years,15To25Years,17,2,1310,0,547,0,0,0,0,1857,6,1295.53,0,45.74,450.6,10,3,9000,6697.82,0,0,,,,800,0.149279161,
378398,0,0,1500,TRUE,2015/6/26,2016/1/8,10,6,1,1,29,1,EE,1500,1500,23.9,6,272.72,5,4,2,1,3,UpTo2Years,15To25Years,1,3,1200,0,45,0,0,0,0,1245,2,469,1,21.91,599.28,8,0,0,0,1500,1,,,,1000,0.105262657,
378349,3180,0,3920,TRUE,2015/6/26,2020/4/15,23,5,4,1,36,1,EE,7100,7100,23.68,36,301.02,3,5,1,2,3,MoreThan5Years,15To25Years,16,8,643,0,147,0,0,0,0,790,3,352,0,40.89,136.98,15,0,0,0,0,0,,,,1000,9.02E-02,
377777,2095,0,905,TRUE,2015/6/26,2016/5/23,14,4,4,4,36,1,FI,3000,3000,23.74,24,168.22,0,2,3,2,5,UpTo1Year,15To25Years,7,4,1560,0,298,123,0,0,0,1981,6,1364,1,37.27,648.78,20,0,0,0,0,0,,,RL2,,8.29E-02,
377859,560,0,940,TRUE,2015/6/26,2023/8/28,10,4,3,4,59,0,FI,1500,1500,23.38,36,63.36,2,4,1,0,3,MoreThan5Years,MoreThan25Years,12,1,2600,0,0,0,0,0,0,2600,1,780,0,2.44,1756.64,2,0,0,0,0,0,,,RL1,,8.10E-02,2019/9/13
378270,0,0,2000,TRUE,2015/6/26,2016/9/27,18,5,1,1,48,0,EE,2000,2000,20.12,12,192.06,2,3,3,0,3,UpTo1Year,10To15Years,6,1,1800,0,0,0,0,0,0,1800,2,577,0,10.67,1030.94,27,0,0,0,0,0,,,,1000,7.72E-02,
377846,3685,0,315,TRUE,2015/6/26,2020/12/21,10,4,1,4,55,0,FI,4000,4000,22.01,60,123.83,7,2,1,0,3,MoreThan5Years,15To25Years,6,5,2450,0,0,0,0,0,0,2450,4,1163,0,22.52,1163.17,20,0,0,0,0,0,,,RL1,,7.35E-02,2016/6/7
378343,0,0,2500,FALSE,2015/6/26,2019/7/10,22,5,3,1,33,1,EE,2500,2500,16.92,48,80.36,2,2,2,1,3,UpTo3Years,5To10Years,3,1,600,0,45,0,0,0,0,645,3,314.46,0,22.45,250.18,10,2,1900,1327.07,0,0,,,,1000,0.034631397,
378501,150,0,350,TRUE,2015/6/27,2016/4/4,16,7,4,1,27,1,EE,500,500,23.18,9,62.73,2,5,1,1,3,MoreThan5Years,5To10Years,11,1,900,0,45,0,0,0,0,945,8,511,0,30.77,371.27,2,0,0,0,0,0,,,,900,9.97E-02,
378552,1085,0,3915,TRUE,2015/6/27,2018/7/11,18,6,4,1,27,0,EE,5000,5000,23.05,36,210.34,6,3,3,0,3,UpTo1Year,5To10Years,9,2,700,0,0,0,0,0,0,700,4,475,0,62.19,14.66,11,0,0,0,0,0,,,,1000,8.61E-02,
377174,2280,0,220,TRUE,2015/6/28,2018/10/26,11,1,3,1,27,0,EE,2500,2500,19.82,60,74.31,7,5,3,0,3,UpTo4Years,2To5Years,10,8,1862,0,0,0,0,0,0,1862,4,1138,0,22.47,649.69,27,0,0,0,0,0,,,,1000,6.24E-02,
378599,1935,0,65,FALSE,2015/6/29,2022/2/17,21,6,3,6,23,0,ES,2000,2000,40.4,60,84.7,7,4,3,0,3,UpTo1Year,2To5Years,1,2,870,0,0,0,0,0,0,870,2,412.5,0,16.92,372.8,2,2,2000,808.61,0,0,M2,B,,,0.18872625,
378869,160,0,340,TRUE,2015/6/29,2016/5/16,18,2,1,1,25,0,EE,500,500,32.14,6,92.98,7,5,3,0,3,UpTo1Year,5To10Years,11,7,750,0,0,0,0,0,0,750,1,250,0,12.4,407.02,15,0,0,0,0,0,,,,1000,0.17737358,
378656,1000,0,1400,TRUE,2015/6/29,2017/1/10,11,7,3,4,36,0,FI,2400,2400,36.73,18,183.4,0,5,4,0,3,UpTo3Years,10To15Years,6,3,1755,0,0,0,0,0,0,1755,2,806,0,26.4,765.6,10,0,0,0,0,0,,,RL2,,0.161585318,
378724,2585,0,15,TRUE,2015/6/29,2020/7/10,17,7,1,6,41,1,ES,2600,2600,31.12,60,94.59,7,3,1,3,2,UpTo3Years,5To10Years,17,8,800,0,0,0,0,0,0,800,2,470,0,11.82,235.41,10,0,0,0,0,0,M3,A,,,0.12809475,
378004,1120,0,880,TRUE,2015/6/29,2018/7/3,20,6,4,4,46,0,FI,2000,2000,27.98,36,89.37,7,3,1,3,3,UpTo3Years,15To25Years,6,4,2380,0,351,0,0,0,0,2731,3,1185,0,16.67,1456.63,3,0,0,0,0,0,,,RL2,,0.107242566,
379087,2760,0,1240,TRUE,2015/6/29,2020/10/26,16,2,1,1,52,1,EE,4000,4000,24.47,60,129.49,0,4,2,1,3,MoreThan5Years,MoreThan25Years,8,1,2100,0,93,0,0,0,0,2193,4,999,0,21.5,1064.51,26,0,0,0,3000,1,,,,1000,9.54E-02,
377882,2490,0,510,TRUE,2015/6/29,2017/12/27,12,4,1,4,44,0,FI,3000,3000,24.83,36,129.01,5,3,1,3,3,UpTo2Years,10To15Years,1,3,1600,0,0,0,0,0,0,1600,1,500,0,8.06,970.99,26,0,0,0,0,0,,,RL2,,8.91E-02,
378202,1595,0,1405,TRUE,2015/6/29,2021/1/15,11,2,4,1,27,0,EE,3000,3000,23.05,60,94.66,2,4,3,0,3,UpTo2Years,5To10Years,1,2,560,0,0,0,0,0,0,560,3,301,0,20.65,164.34,11,0,0,0,0,0,,,,1000,8.61E-02,
377780,4280,0,720,FALSE,2015/6/29,2020/5/27,22,3,1,4,34,0,FI,5000,5000,18.72,48,165.43,0,4,2,1,3,MoreThan5Years,10To15Years,1,8,2000,0,90,0,0,0,50,2140,3,1691.85,0,11.7,282.72,24,1,2000,404.06,0,0,,,RL2,,4.91E-02,
378880,2275,0,425,TRUE,2015/6/29,2024/3/4,16,2,3,4,51,0,FI,2700,2700,17.95,60,77.49,0,4,4,0,3,UpTo5Years,MoreThan25Years,6,2,1750,0,0,0,0,0,0,1750,3,950,0,28.71,722.51,1,0,0,0,0,0,,,RL2,,4.33E-02,
379089,0,0,500,FALSE,2015/6/29,2019/7/8,17,2,1,1,47,1,EE,500,500,16.45,48,15.95,2,5,4,1,3,UpTo5Years,15To25Years,1,8,1212,0,0,0,0,0,0,1212,4,669.73,0,6.82,526.32,6,3,2900,1891.53,500,1,,,,1000,3.07E-02,
378044,2950,0,50,FALSE,2015/6/30,2020/7/7,21,4,1,6,48,0,ES,3000,3000,31.12,60,109.14,2,2,1,2,4,MoreThan5Years,15To25Years,6,1,1500,0,0,0,0,0,0,1500,4,678.66,0,22.52,712.2,7,1,1000,553.33,0,0,M1,B,,,0.12809475,
378046,1900,0,100,TRUE,2015/6/30,2020/7/1,21,4,3,6,56,0,ES,2000,2000,31.12,60,72.76,2,3,3,0,3,MoreThan5Years,MoreThan25Years,15,2,3135,0,0,0,0,0,280,3415,3,2156,0,35.28,1186.24,1,0,0,0,0,0,M1,B,,,0.12809475,
378960,1670,0,530,FALSE,2015/6/30,2020/8/3,11,2,3,6,54,1,ES,2200,2200,31.12,60,80.03,2,3,1,2,3,UpTo3Years,15To25Years,17,1,1050,0,0,0,0,0,0,1050,2,434.09,0,15.63,535.88,1,1,2000,254.54,0,0,M1,B,,,0.12809475,
378156,5470,0,530,TRUE,2015/6/30,2020/7/2,9,2,3,4,43,1,FI,6000,6000,25.97,60,199.53,5,3,1,2,6,MoreThan5Years,MoreThan25Years,1,1,0,1375,216,0,0,0,0,1591,2,580,0,17.57,811.47,2,0,0,0,5990,1,,,RL1,,9.56E-02,2016/1/20
378024,2775,0,225,FALSE,2015/6/30,2019/7/3,20,4,3,6,30,0,ES,3000,3000,24.7,48,108.97,4,5,3,2,3,MoreThan5Years,10To15Years,16,3,1200,0,0,0,0,0,0,1200,3,539.05,0,24,551.98,3,1,4110,625.64,17200,3,M2,A,,,0.0898965,
378942,9205,0,795,TRUE,2015/6/30,2015/7/3,10,2,3,4,39,1,FI,10000,10000,23.74,60,319.51,4,5,1,1,3,UpTo4Years,15To25Years,17,3,2600,1200,350,0,500,0,0,4650,1,1395,0,6.87,2935.49,25,0,0,0,0,0,,,RL2,,8.29E-02,
379382,1275,0,225,TRUE,2015/6/30,2020/7/6,13,3,4,1,58,0,EE,1500,1500,20.65,60,45.28,1,2,1,1,6,MoreThan5Years,10To15Years,4,4,0,301,0,30,0,0,0,331,2,331,1,13.68,35.72,5,0,0,0,0,0,,,,1000,7.02E-02,
379143,7565,0,2435,TRUE,2015/6/30,2020/7/27,19,2,4,1,65,1,EE,10000,10000,16.76,60,280.56,2,5,4,0,5,MoreThan5Years,MoreThan25Years,11,9,0,0,0,0,0,0,4000,4000,1,1200,0,7.01,2519.44,25,0,0,0,0,0,,,,1000,3.33E-02,
379923,0,0,1500,FALSE,2015/7/1,2019/7/15,16,4,1,3,33,1,EE,1500,1500,33.32,18,112.02,2,5,2,2,3,MoreThan5Years,10To15Years,17,1,1000,0,38,0,0,0,0,1038,3,546.05,0,19.95,379.93,8,1,1600,482.72,0,0,,,,800,0.159128364,
380115,220,0,1280,TRUE,2015/7/1,2017/1/11,20,4,4,1,24,0,EE,1500,1500,30.15,18,109.62,6,4,2,0,3,MoreThan5Years,5To10Years,1,3,663,0,0,0,0,0,0,663,2,268,0,19.25,285.38,11,0,0,0,0,0,,,,1000,0.135014718,
379818,1465,0,35,FALSE,2015/7/1,2022/1/7,12,4,4,6,41,0,ES,1500,1500,31.12,60,54.56,7,2,2,2,3,MoreThan5Years,15To25Years,1,8,1400,0,0,0,0,0,0,1400,4,1060.51,0,15.58,284.93,15,2,5300,1590.65,0,0,M3,A,,,0.12809475,
379778,1345,0,155,TRUE,2015/7/1,2021/5/3,10,4,1,4,54,0,FI,1500,1500,23.74,60,47.92,2,5,4,0,3,MoreThan5Years,MoreThan25Years,7,3,2200,0,0,0,0,0,0,2200,2,860,0,11.27,1292.08,3,0,0,0,0,0,,,RL1,,8.29E-02,2016/8/19
380072,0,0,500,TRUE,2015/7/1,2016/1/11,19,4,4,1,33,1,EE,500,500,16.47,6,89.05,5,5,2,1,3,MoreThan5Years,5To10Years,1,1,600,0,0,0,0,0,0,600,4,465,0,50.68,45.95,10,0,0,0,0,0,,,,1000,3.70E-02,
378407,1105,0,895,TRUE,2015/7/2,2019/7/10,10,6,3,6,47,1,ES,2000,2000,57.09,48,113.28,7,5,4,2,3,UpTo3Years,10To15Years,17,5,1050,0,0,0,0,0,0,1050,2,561,0,30.88,375.72,10,0,0,0,0,0,M5,B,,,0.3121183,
380195,785,0,715,TRUE,2015/7/2,2017/1/12,1,5,4,1,44,0,EE,1500,1500,26.78,18,107.1,6,5,2,0,3,UpTo5Years,15To25Years,3,1,530,0,0,0,0,0,0,530,2,310,0,31.53,112.9,12,0,0,0,0,0,,,,900,0.110899336,
379185,9495,0,505,TRUE,2015/7/2,2021/3/8,21,2,3,4,29,0,FI,10000,10000,27.57,60,342.09,1,5,1,1,3,MoreThan5Years,5To10Years,13,1,2310,0,0,0,0,0,0,2310,6,1467.5,0,30.16,500.41,7,0,0,0,0,0,,,RL1,,0.10482234,
380414,500,0,0,TRUE,2015/7/2,2015/10/12,17,5,4,1,39,0,EE,500,500,21.92,3,174.46,7,2,2,2,3,UpTo2Years,LessThan2Years,8,1,1300,0,0,0,0,0,0,1300,5,937,0,39.27,188.54,10,0,0,0,0,0,,,,800,9.02E-02,
379792,0,0,500,FALSE,2015/7/2,2018/7/16,10,5,1,4,48,1,FI,500,500,18.1,36,19.77,7,4,3,0,3,MoreThan5Years,15To25Years,17,4,2000,0,0,0,0,0,0,2000,4,1146.07,0,28.29,834.16,16,1,2000,1430.46,0,0,,,RL2,,4.44E-02,
380245,155,0,345,FALSE,2015/7/2,2020/9/18,12,5,3,4,36,0,FI,500,500,18.1,60,14.39,8,4,3,0,3,MoreThan5Years,15To25Years,17,4,2600,0,0,0,0,0,0,2600,3,971.72,0,7.93,1613.89,23,1,2000,527.24,0,0,,,RL2,,4.44E-02,
379700,1530,0,470,FALSE,2015/7/2,2018/7/10,21,5,4,1,45,1,EE,2000,2000,17.83,36,78.81,2,4,1,2,3,UpTo1Year,15To25Years,1,7,484,0,90,0,0,0,0,574,3,314.38,0,24.95,180.81,10,1,1500,648.73,0,0,,,,900,4.30E-02,
380129,595,0,1905,FALSE,2015/7/3,2016/7/15,21,4,3,4,29,0,FI,2500,2500,64.76,12,296.74,4,3,2,1,3,UpTo4Years,10To15Years,6,4,2578,0,0,0,0,0,0,2578,2,998.24,0,20.25,1283.02,15,1,2200,1774.69,0,0,,,RL4,,0.487295907,
379268,1800,0,700,TRUE,2015/7/3,2018/7/16,10,3,3,4,41,0,FI,2500,2500,56.3,36,153.48,5,3,4,1,3,MoreThan5Years,MoreThan25Years,1,3,1700,0,0,0,0,0,0,1700,1,510,0,9.03,1036.52,15,0,0,0,0,0,,,RL3,,0.302208156,2015/10/15
378990,1820,0,680,TRUE,2015/7/3,2020/5/18,12,2,3,4,33,0,FI,2500,2500,49.72,36,143.19,7,2,2,1,3,MoreThan5Years,15To25Years,8,4,1925,0,95,0,0,0,0,2020,4,1316,0,42.24,560.81,18,0,0,0,1000,1,,,RL2,,0.252090005,
380495,690,0,310,FALSE,2015/7/3,2016/6/10,22,5,3,6,36,0,ES,1000,1000,35.31,12,103.44,2,5,3,1,3,UpTo4Years,10To15Years,14,3,2300,0,0,0,0,0,0,2300,5,1448.9,0,37.49,747.66,10,1,1000,183.27,0,0,M2,B,,,0.18872625,
379829,3710,0,1290,TRUE,2015/7/3,2016/6/15,11,4,3,4,36,0,FI,5000,5000,25.21,60,164.03,2,5,1,2,3,UpTo3Years,10To15Years,11,8,3500,0,200,0,0,0,0,3700,2,1360,0,4.43,2175.97,15,0,0,0,0,0,,,RL2,,9.12E-02,
380345,1935,0,65,TRUE,2015/7/3,2021/9/23,7,6,1,4,30,1,FI,2000,2000,24.83,60,65.17,2,4,1,0,3,UpTo1Year,5To10Years,5,8,2100,0,0,0,0,0,0,2100,3,1110,0,5.01,924.83,17,0,0,0,0,0,,,RL2,,8.91E-02,2017/1/9
379874,2150,0,850,TRUE,2015/7/3,2020/7/15,13,4,3,4,52,0,FI,3000,3000,23.74,60,95.86,0,5,1,2,3,MoreThan5Years,MoreThan25Years,17,8,2200,0,0,0,0,0,0,2200,4,1510,0,24.81,594.14,15,0,0,0,0,0,,,RL1,,8.29E-02,
380151,2295,0,705,TRUE,2015/7/3,2020/7/16,23,4,3,4,52,0,FI,3000,3000,23.74,60,95.86,2,5,1,2,3,MoreThan5Years,15To25Years,17,1,6083,0,0,0,0,0,0,6083,5,3346,0,14.99,2641.14,16,0,0,0,0,0,,,RL1,,8.29E-02,
380144,5950,0,4050,TRUE,2015/7/3,2020/7/16,22,4,3,1,52,1,EE,10000,10000,20.86,60,303.08,3,5,3,0,3,MoreThan5Years,MoreThan25Years,17,1,1000,0,0,0,0,0,400,1400,2,590,0,21.65,506.92,16,0,0,0,0,0,,,,1000,7.22E-02,
380440,1040,0,360,FALSE,2015/7/3,2020/7/15,19,5,1,4,34,1,FI,1400,1400,18.56,60,40.65,1,5,3,0,3,UpTo5Years,10To15Years,9,3,3290,0,0,0,0,0,0,3290,4,1330.79,0,11.69,1918.56,15,2,3500,2114.07,1500,1,,,RL2,,4.79E-02,
380636,4000,0,0,TRUE,2015/7/3,2020/5/25,13,6,3,4,50,0,FI,4000,4000,17.38,60,113.56,6,5,1,1,3,UpTo3Years,15To25Years,16,6,2330,0,0,0,0,0,0,2330,4,1099,0,22.04,1117.44,25,0,0,0,0,0,,,RL2,,3.91E-02,2019/2/15
380918,575,0,425,FALSE,2015/7/4,2016/7/15,20,7,4,1,34,0,EE,1000,1000,29.85,12,100.74,2,4,2,2,5,UpTo2Years,10To15Years,6,1,339,0,0,0,0,0,350,689,4,536,0,36.54,52.26,15,1,1000,1172.61,0,0,,,,800,0.155705842,
380950,600,0,0,FALSE,2015/7/5,2017/7/10,7,1,1,1,21,0,EE,600,600,31.58,24,36.04,2,4,3,0,3,UpTo1Year,LessThan2Years,3,3,550,0,0,0,0,0,0,550,4,326.63,0,20.49,187.33,10,1,600,140.03,0,0,,,,1000,0.145702024,
379991,0,0,2500,TRUE,2015/7/6,2019/7/24,18,2,4,1,23,0,EE,2500,2500,30.62,60,90.17,7,3,2,1,3,UpTo1Year,5To10Years,6,2,1197,0,0,0,0,0,0,1197,3,679,0,34.27,427.83,24,0,0,0,0,0,,,,1000,0.138456801,
380170,2785,0,215,TRUE,2015/7/6,2020/8/5,0,5,1,6,41,0,ES,3000,3000,31.12,60,109.14,5,3,1,4,3,UpTo1Year,15To25Years,9,3,1081,0,0,0,0,0,0,1081,1,350,0,10.1,621.86,5,0,0,0,0,0,M1,B,,,0.12809475,
381177,0,0,500,FALSE,2015/7/6,2019/7/11,12,2,4,1,25,1,EE,500,500,25.84,48,18.49,7,2,2,1,3,TrialPeriod,2To5Years,1,2,300,0,0,0,0,100,0,400,3,373.02,0,35.38,8.49,11,1,1000,144.66,0,0,,,,1000,0.104481198,
381262,490,0,10,FALSE,2015/7/6,2018/11/15,15,2,1,4,37,0,FI,500,500,24.1,48,18,0,4,3,0,3,MoreThan5Years,10To15Years,7,1,3000,0,0,0,0,0,0,3000,3,1541.94,0,3.66,1440.06,15,1,2000,800.46,0,0,,,RL2,,8.50E-02,
381310,1070,0,1230,TRUE,2015/7/6,2020/7/27,17,2,4,3,39,0,EE,2300,2300,22.22,60,71.49,2,2,1,2,3,UpTo5Years,15To25Years,8,1,878,0,0,0,0,0,0,878,1,263,0,8.14,543.51,25,0,0,0,2500,1,,,,1000,8.09E-02,
